array,artifact,bytes_uncompressed,description,dtype,elements,maximum,minimum,nonfinite_count,shape
left,bases/block_00_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.5694891214370728,-0.7319705486297607,0,2560x64
right,bases/block_34_down.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.0691613033413887,-0.07555676251649857,0,6912x64
left,bases/block_34_gate.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.0667780265212059,-0.0841044932603836,0,6912x64
singular_values,bases/block_34_gate.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,80.62774658203125,5.086709976196289,0,64
right,bases/block_34_gate.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.21937300264835358,-0.17754586040973663,0,2560x64
left,bases/block_34_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.2104024738073349,-0.21622870862483978,0,2560x64
singular_values,bases/block_34_k.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,19.843948364257812,4.015801906585693,0,64
right,bases/block_34_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.23650436103343964,-0.1483098268508911,0,2560x64
left,bases/block_34_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.21923620998859406,-0.2446860671043396,0,2560x64
singular_values,bases/block_34_o.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,8.814963340759277,4.9143900871276855,0,64
right,bases/block_34_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.17038440704345703,-0.16892684996128082,0,2560x64
left,bases/block_34_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.14149516820907593,-0.15172146260738373,0,2560x64
singular_values,bases/block_34_q.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,18.489877700805664,3.8705646991729736,0,64
right,bases/block_34_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.30111217498779297,-0.24134421348571777,0,2560x64
left,bases/block_34_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1442037969827652,-0.125947505235672,0,2560x64
singular_values,bases/block_34_v.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,6.687402725219727,4.392441272735596,0,64
right,bases/block_34_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.13733862340450287,-0.10650154948234558,0,2560x64
left,bases/block_34_value.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.07723463326692581,-0.06849541515111923,0,6912x64
singular_values,bases/block_34_value.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,21.784473419189453,5.583049297332764,0,64
right,bases/block_34_value.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.12473919987678528,-0.1396603137254715,0,2560x64
left,bases/block_35_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.2637239992618561,-0.13884875178337097,0,2560x64
singular_values,bases/block_35_down.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,18.56418228149414,4.767544746398926,0,64
right,bases/block_35_down.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.07610364258289337,-0.07035009562969208,0,6912x64
left,bases/block_35_gate.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.10372001677751541,-0.061618953943252563,0,6912x64
singular_values,bases/block_35_gate.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,76.91812896728516,5.054044723510742,0,64
right,bases/block_35_gate.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.14210627973079681,-0.21396216750144958,0,2560x64
left,bases/block_35_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.15900562703609467,-0.16049422323703766,0,2560x64
singular_values,bases/block_35_k.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,15.514504432678223,3.889230251312256,0,64
right,bases/block_35_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.18673016130924225,-0.2292400449514389,0,2560x64
left,bases/block_35_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.28405773639678955,-0.27486222982406616,0,2560x64
singular_values,bases/block_35_o.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,9.884443283081055,4.948178291320801,0,64
right,bases/block_35_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.15856266021728516,-0.18434037268161774,0,2560x64
left,bases/block_35_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.151621475815773,-0.1588684618473053,0,2560x64
singular_values,bases/block_35_q.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,15.848625183105469,3.7558560371398926,0,64
right,bases/block_35_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.24206268787384033,-0.2817353308200836,0,2560x64
left,bases/block_35_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.14567190408706665,-0.14446403086185455,0,2560x64
singular_values,bases/block_35_v.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,7.376376152038574,4.336541652679443,0,64
right,bases/block_35_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.11162259429693222,-0.09977693110704422,0,2560x64
left,bases/block_35_value.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.08032294362783432,-0.09574311971664429,0,6912x64
singular_values,bases/block_35_value.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,21.886125564575195,5.578003883361816,0,64
right,bases/block_35_value.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.21163198351860046,-0.19013582170009613,0,2560x64
left,bases/block_36_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.28634509444236755,-0.14764851331710815,0,2560x64
singular_values,bases/block_36_down.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,18.166540145874023,5.049996376037598,0,64
right,bases/block_36_down.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.07505450397729874,-0.06698253005743027,0,6912x64
